transaction_id,date,time,payment_app,transaction_type,category,amount_inr,sender_bank,receiver_bank,device_type,network_type,city,status,failure_reason,retry_attempted,response_time_ms
UPI2025003434,2025-06-28,13:10:08,Google Pay,P2P,Peer Transfer,3972.38,Union Bank of India,Axis Bank,Android,4G,Hyderabad,FAILED,Incorrect UPI PIN,No,5179
UPI2025003435,2025-10-01,18:22:21,Paytm,P2M,Grocery,258.81,Canara Bank,Union Bank of India,Android,WiFi,Chandigarh,SUCCESS,N/A,N/A,3479
UPI2025003436,2025-01-07,06:29:31,Google Pay,P2P,Peer Transfer,3480.11,SBI,Kotak Mahindra Bank,Android,WiFi,Ludhiana,FAILED,Bank Server Down,No,3854
UPI2025003437,2025-04-22,10:14:49,PhonePe,P2P,Peer Transfer,774.96,Axis Bank,Punjab National Bank,iOS,5G,Pune,SUCCESS,N/A,N/A,2100
UPI2025003438,2025-01-12,18:11:15,Paytm,P2P,Peer Transfer,3689.17,HDFC Bank,Union Bank of India,Android,4G,Chennai,SUCCESS,N/A,N/A,1458
UPI2025003439,2025-09-05,05:27:27,Paytm,P2P,Peer Transfer,445.65,IDBI Bank,Punjab National Bank,Android,4G,Delhi,SUCCESS,N/A,N/A,3157
UPI2025003440,2025-02-07,06:55:03,Google Pay,P2P,Peer Transfer,34237.98,Union Bank of India,Axis Bank,Android,5G,Bhopal,FAILED,Insufficient Balance,Yes,5522
UPI2025003441,2025-08-01,13:45:30,Paytm,P2P,Peer Transfer,4723.1,Bank of Baroda,Yes Bank,iOS,5G,Ahmedabad,FAILED,Bank Server Down,No,1331
UPI2025003442,2025-08-28,08:16:08,PhonePe,P2P,Peer Transfer,37.69,Canara Bank,Canara Bank,Android,5G,Lucknow,SUCCESS,N/A,N/A,3081
UPI2025003443,2025-05-12,05:06:42,BHIM,P2P,Peer Transfer,344.05,Union Bank of India,Bank of Baroda,Android,WiFi,Gurugram,SUCCESS,N/A,N/A,554
UPI2025003444,2025-01-14,10:24:12,PhonePe,P2M,Education Fee,192.49,IndusInd Bank,Kotak Mahindra Bank,Android,WiFi,Ahmedabad,FAILED,Network Connectivity Issue,No,3306
UPI2025003445,2025-11-06,17:29:21,Amazon Pay,P2M,Education Fee,72.62,Yes Bank,IDBI Bank,Android,5G,Ahmedabad,SUCCESS,N/A,N/A,1928
UPI2025003446,2025-07-04,05:24:36,Paytm,P2M,Recharge/Bill Payment,687.76,IDBI Bank,Axis Bank,Android,4G,Delhi,FAILED,Duplicate Transaction Blocked,Yes,2986
UPI2025003447,2025-06-08,06:26:45,Paytm,P2M,Fuel,64.8,Yes Bank,Canara Bank,Android,3G,Chennai,SUCCESS,N/A,N/A,1022
UPI2025003448,2025-11-05,06:48:36,PhonePe,P2M,Rent,32.79,Kotak Mahindra Bank,Axis Bank,iOS,WiFi,Kolkata,SUCCESS,N/A,N/A,1811
UPI2025003449,2025-04-23,18:20:50,PhonePe,P2P,Peer Transfer,4618.13,IDBI Bank,HDFC Bank,Android,5G,Amritsar,SUCCESS,N/A,N/A,2314
UPI2025003450,2025-09-03,11:40:03,Google Pay,P2P,Peer Transfer,35899.69,Punjab National Bank,Canara Bank,Android,4G,Jaipur,SUCCESS,N/A,N/A,3049
UPI2025003451,2025-07-16,20:37:24,Amazon Pay,P2M,Peer Transfer,239.01,Bank of Baroda,Punjab National Bank,iOS,WiFi,Chennai,SUCCESS,N/A,N/A,1921
UPI2025003452,2025-10-02,14:40:40,Google Pay,P2P,Peer Transfer,3869.48,ICICI Bank,SBI,Android,4G,Ludhiana,FAILED,Incorrect UPI PIN,Yes,200
UPI2025003453,2025-06-08,17:38:03,PhonePe,P2P,Peer Transfer,121.57,Bank of Baroda,HDFC Bank,Android,4G,Hyderabad,SUCCESS,N/A,N/A,958
UPI2025003454,2025-10-25,18:02:36,Paytm,P2M,Utility Bill,35.95,Canara Bank,HDFC Bank,iOS,4G,Gurugram,FAILED,Invalid VPA / Beneficiary Not Found,No,6671
UPI2025003455,2025-05-18,14:30:57,Google Pay,P2P,Peer Transfer,3470.54,ICICI Bank,Yes Bank,iOS,WiFi,Ahmedabad,SUCCESS,N/A,N/A,705
UPI2025003456,2025-10-07,17:25:27,PhonePe,P2M,Education Fee,166.27,Yes Bank,ICICI Bank,Android,4G,Lucknow,FAILED,Insufficient Balance,Yes,4008
UPI2025003457,2025-10-16,11:11:41,Google Pay,P2M,E-commerce,4009.29,Punjab National Bank,Axis Bank,Android,WiFi,Chennai,SUCCESS,N/A,N/A,2301
UPI2025003458,2025-06-23,17:31:28,Google Pay,P2P,Peer Transfer,344.27,IDBI Bank,ICICI Bank,iOS,4G,Noida,SUCCESS,N/A,N/A,2351
UPI2025003459,2025-03-22,17:00:19,Paytm,P2M,Fuel,36210.31,IndusInd Bank,Canara Bank,Android,WiFi,Mumbai,SUCCESS,N/A,N/A,1089
UPI2025003460,2025-09-24,16:55:32,Google Pay,P2M,Peer Transfer,333.49,Kotak Mahindra Bank,HDFC Bank,Android,5G,Hyderabad,SUCCESS,N/A,N/A,505
UPI2025003461,2025-06-02,20:26:38,Paytm,P2P,Peer Transfer,28.61,Yes Bank,Punjab National Bank,Android,WiFi,Mumbai,SUCCESS,N/A,N/A,3105
UPI2025003462,2025-10-19,21:18:49,Google Pay,P2P,Peer Transfer,120.45,Kotak Mahindra Bank,Kotak Mahindra Bank,Android,WiFi,Delhi,FAILED,Bank Server Down,Yes,2255
UPI2025003463,2025-12-28,23:58:36,PhonePe,P2P,Peer Transfer,386.68,ICICI Bank,Bank of Baroda,Android,5G,Jaipur,SUCCESS,N/A,N/A,2040
UPI2025003464,2025-05-05,18:30:35,Paytm,P2M,Recharge/Bill Payment,495.2,IDBI Bank,SBI,Android,4G,Ahmedabad,SUCCESS,N/A,N/A,2567
UPI2025003465,2025-11-23,12:46:26,Paytm,P2M,Food Delivery,3746.61,HDFC Bank,ICICI Bank,Android,5G,Jalandhar,SUCCESS,N/A,N/A,1036
UPI2025003466,2025-09-18,21:06:49,PhonePe,P2P,Peer Transfer,36.42,ICICI Bank,Canara Bank,Android,4G,Delhi,SUCCESS,N/A,N/A,1274
UPI2025003467,2025-01-25,16:53:21,PhonePe,P2M,Grocery,734.71,Kotak Mahindra Bank,Axis Bank,Android,4G,Chandigarh,SUCCESS,N/A,N/A,3105
UPI2025003468,2025-02-15,18:03:22,Paytm,P2P,Peer Transfer,417.54,Kotak Mahindra Bank,Punjab National Bank,Android,WiFi,Delhi,SUCCESS,N/A,N/A,794
UPI2025003469,2025-11-22,20:06:05,Google Pay,P2M,E-commerce,369.62,Yes Bank,Bank of Baroda,iOS,5G,Noida,SUCCESS,N/A,N/A,2137
UPI2025003470,2025-09-18,16:38:26,PhonePe,P2M,Recharge/Bill Payment,1936.13,ICICI Bank,Canara Bank,Android,5G,Bhopal,SUCCESS,N/A,N/A,647
UPI2025003471,2025-06-28,13:03:21,PhonePe,P2M,Grocery,156.85,Union Bank of India,IndusInd Bank,Android,3G,Jaipur,SUCCESS,N/A,N/A,232
UPI2025003472,2025-08-22,21:20:18,Paytm,P2P,Peer Transfer,936.09,ICICI Bank,Canara Bank,Android,5G,Jalandhar,SUCCESS,N/A,N/A,2826
UPI2025003473,2025-11-17,07:08:25,PhonePe,P2M,Travel,58.27,Axis Bank,Canara Bank,Android,4G,Patiala,SUCCESS,N/A,N/A,1414
UPI2025003474,2025-11-24,15:04:23,PhonePe,P2P,Peer Transfer,417.22,HDFC Bank,IDBI Bank,Android,4G,Hyderabad,FAILED,Transaction Timeout,Yes,8505
UPI2025003475,2025-10-08,16:50:26,Paytm,P2M,Medical/Pharmacy,385.27,Canara Bank,Kotak Mahindra Bank,Android,5G,Chandigarh,SUCCESS,N/A,N/A,3102
UPI2025003476,2025-05-24,12:08:44,PhonePe,P2M,Travel,2814.14,Union Bank of India,Canara Bank,Android,WiFi,Chandigarh,SUCCESS,N/A,N/A,2019
UPI2025003477,2025-08-01,18:45:11,PhonePe,P2P,Peer Transfer,2364.72,Axis Bank,Axis Bank,Android,WiFi,Gurugram,SUCCESS,N/A,N/A,2811
UPI2025003478,2025-02-10,12:57:12,PhonePe,P2P,Peer Transfer,2057.58,IndusInd Bank,Yes Bank,Android,4G,Gurugram,SUCCESS,N/A,N/A,2891
UPI2025003479,2025-11-27,18:17:26,Google Pay,P2P,Peer Transfer,476.77,Bank of Baroda,Bank of Baroda,Android,WiFi,Pune,FAILED,Insufficient Balance,No,4829
UPI2025003480,2025-08-02,21:46:43,Google Pay,P2M,Entertainment,32.92,Union Bank of India,SBI,Android,5G,Lucknow,SUCCESS,N/A,N/A,2818
UPI2025003481,2025-10-18,17:34:07,Paytm,P2P,Peer Transfer,461.68,Bank of Baroda,Union Bank of India,Android,WiFi,Bhopal,SUCCESS,N/A,N/A,2223
UPI2025003482,2025-11-16,13:38:31,BHIM,P2P,Peer Transfer,4809.22,Punjab National Bank,Punjab National Bank,Android,4G,Bhopal,SUCCESS,N/A,N/A,2689
UPI2025003483,2025-10-11,15:27:24,Google Pay,P2P,Peer Transfer,1343.88,Kotak Mahindra Bank,Yes Bank,Android,4G,Pune,SUCCESS,N/A,N/A,3440
UPI2025003484,2025-11-14,13:17:47,PhonePe,P2M,Peer Transfer,256.99,Axis Bank,Axis Bank,iOS,4G,Patiala,SUCCESS,N/A,N/A,947
UPI2025003485,2025-03-08,14:39:59,Google Pay,P2P,Peer Transfer,188.06,SBI,ICICI Bank,Android,5G,Noida,SUCCESS,N/A,N/A,1028
UPI2025003486,2025-05-02,05:10:07,PhonePe,P2M,Grocery,126.21,SBI,Bank of Baroda,Android,4G,Patiala,FAILED,Beneficiary Bank Server Down,No,5483
UPI2025003487,2025-08-07,13:38:04,Google Pay,P2P,Peer Transfer,135.91,IndusInd Bank,Canara Bank,iOS,4G,Ludhiana,SUCCESS,N/A,N/A,2078
UPI2025003488,2025-10-19,18:20:37,Google Pay,P2P,Peer Transfer,391.76,Union Bank of India,HDFC Bank,Android,3G,Pune,SUCCESS,N/A,N/A,1184
UPI2025003489,2025-05-22,09:28:41,PhonePe,P2P,Peer Transfer,200.32,Bank of Baroda,Union Bank of India,Android,5G,Lucknow,SUCCESS,N/A,N/A,2555
UPI2025003490,2025-12-05,12:07:15,Google Pay,P2P,Peer Transfer,2606.83,Yes Bank,IndusInd Bank,iOS,4G,Jaipur,FAILED,Bank Server Down,No,200
UPI2025003491,2025-05-05,09:30:16,PhonePe,P2P,Peer Transfer,4344.93,Canara Bank,Punjab National Bank,Android,4G,Pune,SUCCESS,N/A,N/A,2285
UPI2025003492,2025-07-20,13:23:24,Amazon Pay,P2P,Peer Transfer,4669.45,HDFC Bank,IndusInd Bank,Android,5G,Gurugram,SUCCESS,N/A,N/A,1510
UPI2025003493,2025-05-25,14:55:42,PhonePe,P2M,Peer Transfer,80.87,Axis Bank,ICICI Bank,Android,WiFi,Delhi,SUCCESS,N/A,N/A,1088
UPI2025003494,2025-01-05,11:22:47,Google Pay,P2P,Peer Transfer,168.19,Axis Bank,Kotak Mahindra Bank,Android,4G,Mumbai,SUCCESS,N/A,N/A,1545
UPI2025003495,2025-04-18,11:11:18,PhonePe,P2M,Food Delivery,4279.36,Yes Bank,IDBI Bank,iOS,4G,Pune,SUCCESS,N/A,N/A,2253
UPI2025003496,2025-12-10,20:49:48,PhonePe,P2P,Peer Transfer,111.43,Axis Bank,Axis Bank,Android,WiFi,Lucknow,SUCCESS,N/A,N/A,1938
UPI2025003497,2025-07-03,11:58:52,PhonePe,P2M,Recharge/Bill Payment,334.56,Union Bank of India,SBI,Android,5G,Bengaluru,SUCCESS,N/A,N/A,1837
UPI2025003498,2025-12-22,00:31:35,PhonePe,P2M,Education Fee,195.39,Yes Bank,Bank of Baroda,Android,5G,Noida,SUCCESS,N/A,N/A,2299
UPI2025003499,2025-06-30,19:27:15,Google Pay,P2P,Peer Transfer,12431.69,Canara Bank,Canara Bank,Android,5G,Pune,SUCCESS,N/A,N/A,1592
UPI2025003500,2025-11-25,12:01:36,PhonePe,P2P,Peer Transfer,66.22,IndusInd Bank,Canara Bank,Android,4G,Ludhiana,SUCCESS,N/A,N/A,442
UPI2025003501,2025-10-20,05:41:18,Google Pay,P2P,Peer Transfer,415.22,Bank of Baroda,Yes Bank,Android,5G,Amritsar,SUCCESS,N/A,N/A,1835
UPI2025003502,2025-12-14,22:49:47,Google Pay,P2M,Peer Transfer,727.9,HDFC Bank,SBI,Android,4G,Chandigarh,SUCCESS,N/A,N/A,1990
UPI2025003503,2025-02-27,13:10:22,Google Pay,P2P,Peer Transfer,27031.61,Axis Bank,SBI,Android,4G,Lucknow,SUCCESS,N/A,N/A,2309
UPI2025003504,2025-02-17,06:28:20,Google Pay,P2M,Entertainment,357.34,Union Bank of India,IDBI Bank,Android,WiFi,Kolkata,SUCCESS,N/A,N/A,1364
UPI2025003505,2025-10-06,20:50:54,BHIM,P2P,Peer Transfer,302.73,Canara Bank,Yes Bank,Android,5G,Ludhiana,SUCCESS,N/A,N/A,286
UPI2025003506,2025-10-04,11:12:44,PhonePe,P2P,Peer Transfer,1098.89,SBI,Bank of Baroda,Android,5G,Noida,FAILED,Beneficiary Bank Server Down,No,7132
UPI2025003507,2025-05-25,03:29:47,Paytm,P2P,Peer Transfer,10.61,SBI,Bank of Baroda,Android,4G,Patiala,SUCCESS,N/A,N/A,2989
UPI2025003508,2025-01-26,18:34:06,Google Pay,P2M,Grocery,231.85,Union Bank of India,Axis Bank,iOS,4G,Gurugram,SUCCESS,N/A,N/A,347
UPI2025003509,2025-03-29,13:56:52,PhonePe,P2P,Peer Transfer,488.44,ICICI Bank,HDFC Bank,iOS,5G,Ahmedabad,FAILED,Beneficiary Bank Server Down,Yes,3203
UPI2025003510,2025-01-01,20:27:44,Google Pay,P2P,Peer Transfer,104.19,SBI,Union Bank of India,Android,4G,Hyderabad,SUCCESS,N/A,N/A,200
UPI2025003511,2025-07-14,09:55:27,Paytm,P2P,Peer Transfer,335.22,Union Bank of India,HDFC Bank,Android,5G,Patiala,SUCCESS,N/A,N/A,2412
UPI2025003512,2025-06-10,05:25:30,PhonePe,P2P,Peer Transfer,2747.28,Bank of Baroda,IndusInd Bank,Android,5G,Kolkata,SUCCESS,N/A,N/A,757
UPI2025003513,2025-11-11,00:47:48,Paytm,P2M,Recharge/Bill Payment,1109.22,Canara Bank,Canara Bank,Android,4G,Delhi,FAILED,Daily Transaction Limit Exceeded,No,2610
UPI2025003514,2025-07-27,17:47:32,PhonePe,P2P,Peer Transfer,1592.12,SBI,Yes Bank,Android,4G,Chennai,FAILED,Bank Server Down,Yes,4830
UPI2025003515,2025-10-21,12:30:40,Google Pay,P2P,Peer Transfer,223.77,Union Bank of India,SBI,iOS,4G,Ahmedabad,FAILED,Insufficient Balance,Yes,1264
UPI2025003516,2025-12-30,18:37:15,Google Pay,P2P,Peer Transfer,22858.32,Kotak Mahindra Bank,SBI,Android,WiFi,Bengaluru,FAILED,Transaction Timeout,No,5399
UPI2025003517,2025-06-19,07:41:18,Google Pay,P2M,Medical/Pharmacy,442.13,Punjab National Bank,Canara Bank,Android,4G,Ahmedabad,SUCCESS,N/A,N/A,1282
UPI2025003518,2025-04-27,03:41:35,PhonePe,P2P,Peer Transfer,389.24,ICICI Bank,Yes Bank,Android,WiFi,Delhi,SUCCESS,N/A,N/A,959
UPI2025003519,2025-05-30,11:50:19,Paytm,P2M,Rent,3411.35,Bank of Baroda,Kotak Mahindra Bank,Android,WiFi,Gurugram,SUCCESS,N/A,N/A,865
UPI2025003520,2025-12-24,17:50:41,PhonePe,P2P,Peer Transfer,2324.62,Union Bank of India,Axis Bank,Android,WiFi,Ahmedabad,SUCCESS,N/A,N/A,3129
UPI2025003521,2025-10-27,14:47:06,PhonePe,P2P,Peer Transfer,278.63,Union Bank of India,IDBI Bank,Android,WiFi,Ahmedabad,SUCCESS,N/A,N/A,200
UPI2025003522,2025-09-17,09:17:41,Paytm,P2M,Travel,451.38,IndusInd Bank,Yes Bank,Android,4G,Delhi,SUCCESS,N/A,N/A,3820
UPI2025003523,2025-10-11,03:22:13,PhonePe,P2P,Peer Transfer,361.48,IDBI Bank,Union Bank of India,Android,WiFi,Bhopal,SUCCESS,N/A,N/A,1612
UPI2025003524,2025-07-31,19:26:31,Paytm,P2P,Peer Transfer,19103.48,Bank of Baroda,HDFC Bank,Android,4G,Chennai,FAILED,Transaction Timeout,No,3436
UPI2025003525,2025-03-23,06:52:00,WhatsApp Pay,P2M,Travel,1359.36,Union Bank of India,HDFC Bank,iOS,WiFi,Bengaluru,SUCCESS,N/A,N/A,200
UPI2025003526,2025-01-07,10:40:34,Google Pay,P2M,Education Fee,2800.22,IndusInd Bank,HDFC Bank,Android,4G,Jaipur,SUCCESS,N/A,N/A,1331
UPI2025003527,2025-04-12,21:24:09,PhonePe,P2P,Peer Transfer,40096.21,Axis Bank,HDFC Bank,Android,4G,Chandigarh,SUCCESS,N/A,N/A,3976
UPI2025003528,2025-08-19,14:25:11,Paytm,P2P,Peer Transfer,174.09,ICICI Bank,IndusInd Bank,Android,5G,Ahmedabad,SUCCESS,N/A,N/A,1771
UPI2025003529,2025-05-22,04:03:40,PhonePe,P2M,Food Delivery,725.76,Union Bank of India,IndusInd Bank,Android,4G,Pune,FAILED,Bank Server Down,Yes,200
UPI2025003530,2025-12-29,13:57:17,Google Pay,P2M,Fuel,187.29,HDFC Bank,Punjab National Bank,Android,WiFi,Kolkata,FAILED,Incorrect UPI PIN,No,8724
UPI2025003531,2025-05-24,09:16:18,WhatsApp Pay,P2P,Peer Transfer,4704.49,Yes Bank,Yes Bank,Android,5G,Patiala,SUCCESS,N/A,N/A,1539
UPI2025003532,2025-04-21,18:23:16,Google Pay,P2M,Food Delivery,4465.46,Yes Bank,IndusInd Bank,iOS,WiFi,Chennai,SUCCESS,N/A,N/A,1008
UPI2025003533,2025-04-09,16:31:53,PhonePe,P2P,Peer Transfer,329.61,SBI,IndusInd Bank,Android,4G,Pune,SUCCESS,N/A,N/A,2176
UPI2025003534,2025-12-28,11:10:19,Amazon Pay,P2P,Peer Transfer,88.51,Canara Bank,Yes Bank,Android,5G,Bengaluru,SUCCESS,N/A,N/A,1192
UPI2025003535,2025-04-12,19:57:17,Google Pay,P2M,E-commerce,1916.6,ICICI Bank,Kotak Mahindra Bank,Android,4G,Kolkata,SUCCESS,N/A,N/A,1176
UPI2025003536,2025-05-30,06:12:09,BHIM,P2P,Peer Transfer,362.39,Kotak Mahindra Bank,IDBI Bank,Android,5G,Bengaluru,SUCCESS,N/A,N/A,2318
UPI2025003537,2025-05-20,12:53:00,PhonePe,P2M,Utility Bill,1564.18,Bank of Baroda,Punjab National Bank,Android,4G,Noida,SUCCESS,N/A,N/A,2050
UPI2025003538,2025-05-23,12:34:32,Paytm,P2M,Education Fee,38.73,Union Bank of India,Punjab National Bank,iOS,5G,Chennai,FAILED,Insufficient Balance,Yes,4811
UPI2025003539,2025-03-21,11:44:42,Google Pay,P2P,Peer Transfer,2960.61,IndusInd Bank,Axis Bank,iOS,5G,Pune,FAILED,Beneficiary Bank Server Down,Yes,6694
UPI2025003540,2025-04-05,08:26:08,PhonePe,P2P,Peer Transfer,418.66,IDBI Bank,Kotak Mahindra Bank,Android,5G,Gurugram,SUCCESS,N/A,N/A,499
UPI2025003541,2025-11-30,07:40:54,Google Pay,P2M,Utility Bill,462.23,Kotak Mahindra Bank,Union Bank of India,Android,WiFi,Chandigarh,SUCCESS,N/A,N/A,2272
UPI2025003542,2025-04-23,10:39:12,Paytm,P2P,Peer Transfer,252.31,Axis Bank,Kotak Mahindra Bank,Android,5G,Jaipur,SUCCESS,N/A,N/A,3023
UPI2025003543,2025-04-12,17:38:56,Google Pay,P2P,Peer Transfer,307.97,Yes Bank,Bank of Baroda,Android,WiFi,Gurugram,FAILED,Insufficient Balance,Yes,4074
UPI2025003544,2025-06-04,07:45:45,Paytm,P2P,Peer Transfer,488.03,HDFC Bank,Canara Bank,Android,4G,Delhi,SUCCESS,N/A,N/A,1541
UPI2025003545,2025-08-04,17:14:12,Google Pay,P2M,Utility Bill,373.51,Yes Bank,Bank of Baroda,iOS,5G,Gurugram,FAILED,Bank Server Down,Yes,3817
UPI2025003546,2025-11-14,01:15:27,Google Pay,P2M,E-commerce,4247.91,SBI,HDFC Bank,Android,WiFi,Lucknow,SUCCESS,N/A,N/A,3873
UPI2025003547,2025-01-28,07:17:49,Amazon Pay,P2P,Peer Transfer,249.16,Axis Bank,IndusInd Bank,iOS,4G,Pune,SUCCESS,N/A,N/A,1842
UPI2025003548,2025-02-03,19:37:51,Google Pay,P2M,Grocery,79.51,Yes Bank,Kotak Mahindra Bank,Android,WiFi,Pune,SUCCESS,N/A,N/A,318
UPI2025003549,2025-05-18,05:25:02,WhatsApp Pay,P2P,Peer Transfer,3995.96,Kotak Mahindra Bank,Yes Bank,Android,WiFi,Noida,SUCCESS,N/A,N/A,2234
UPI2025003550,2025-08-24,08:59:59,WhatsApp Pay,P2M,Rent,13621.77,HDFC Bank,Yes Bank,Android,WiFi,Patiala,SUCCESS,N/A,N/A,2368
UPI2025003551,2025-02-08,21:49:15,PhonePe,P2P,Peer Transfer,206.7,Kotak Mahindra Bank,ICICI Bank,Android,4G,Kolkata,SUCCESS,N/A,N/A,2846
UPI2025003552,2025-11-24,16:37:31,Amazon Pay,P2P,Peer Transfer,48470.54,SBI,Kotak Mahindra Bank,Android,5G,Delhi,SUCCESS,N/A,N/A,1667
UPI2025003553,2025-08-26,14:22:11,BHIM,P2P,Peer Transfer,4090.16,Kotak Mahindra Bank,Union Bank of India,iOS,4G,Bhopal,FAILED,Transaction Timeout,No,2952
UPI2025003554,2025-08-05,21:43:59,Google Pay,P2P,Peer Transfer,65.45,Punjab National Bank,SBI,Android,3G,Delhi,SUCCESS,N/A,N/A,2001
UPI2025003555,2025-06-26,06:17:48,Google Pay,P2M,Peer Transfer,2106.42,SBI,Axis Bank,iOS,4G,Delhi,SUCCESS,N/A,N/A,1950
UPI2025003556,2025-11-03,18:25:11,PhonePe,P2P,Peer Transfer,237.52,SBI,Canara Bank,Android,5G,Ahmedabad,SUCCESS,N/A,N/A,3586
UPI2025003557,2025-07-19,19:57:41,PhonePe,P2P,Peer Transfer,3844.92,Union Bank of India,IDBI Bank,Android,4G,Pune,FAILED,Incorrect UPI PIN,Yes,6923
UPI2025003558,2025-05-09,21:09:38,Paytm,P2P,Peer Transfer,2235.03,Axis Bank,ICICI Bank,Android,5G,Kolkata,SUCCESS,N/A,N/A,870
UPI2025003559,2025-02-13,11:42:54,Paytm,P2M,Fuel,2573.97,Union Bank of India,Yes Bank,Android,WiFi,Ahmedabad,SUCCESS,N/A,N/A,1990
UPI2025003560,2025-02-03,14:25:50,Google Pay,P2P,Peer Transfer,16309.08,IndusInd Bank,Punjab National Bank,Android,5G,Amritsar,SUCCESS,N/A,N/A,1423
UPI2025003561,2025-04-15,18:13:25,PhonePe,P2P,Peer Transfer,4094.83,IndusInd Bank,Union Bank of India,iOS,4G,Lucknow,SUCCESS,N/A,N/A,1817
UPI2025003562,2025-04-19,19:21:34,Google Pay,P2P,Peer Transfer,32729.08,Canara Bank,Bank of Baroda,iOS,5G,Chennai,SUCCESS,N/A,N/A,434
UPI2025003563,2025-08-28,16:46:12,Google Pay,P2M,Food Delivery,255.03,ICICI Bank,HDFC Bank,Android,WiFi,Gurugram,FAILED,Insufficient Balance,Yes,4100
UPI2025003564,2025-11-10,18:43:26,PhonePe,P2P,Peer Transfer,34827.69,Punjab National Bank,SBI,Android,4G,Mumbai,SUCCESS,N/A,N/A,2468
UPI2025003565,2025-09-20,09:58:58,Google Pay,P2M,Travel,22.5,ICICI Bank,SBI,Android,4G,Jaipur,FAILED,Transaction Timeout,Yes,5527
UPI2025003566,2025-05-31,18:08:48,PhonePe,P2P,Peer Transfer,34.8,Axis Bank,Axis Bank,Android,4G,Bhopal,SUCCESS,N/A,N/A,1204
UPI2025003567,2025-03-15,07:04:30,Google Pay,P2M,Peer Transfer,388.19,Canara Bank,HDFC Bank,Android,5G,Hyderabad,FAILED,Invalid VPA / Beneficiary Not Found,No,8035
UPI2025003568,2025-09-05,15:01:35,Google Pay,P2P,Peer Transfer,18.63,IDBI Bank,SBI,iOS,WiFi,Patiala,SUCCESS,N/A,N/A,2664
UPI2025003569,2025-11-06,19:40:22,Google Pay,P2P,Peer Transfer,443.24,Kotak Mahindra Bank,Axis Bank,Android,5G,Patiala,SUCCESS,N/A,N/A,2542
UPI2025003570,2025-03-12,10:15:41,WhatsApp Pay,P2P,Peer Transfer,301.47,ICICI Bank,IDBI Bank,iOS,5G,Jaipur,SUCCESS,N/A,N/A,2233
UPI2025003571,2025-02-07,05:26:20,Paytm,P2P,Peer Transfer,3856.02,SBI,ICICI Bank,Android,4G,Chennai,SUCCESS,N/A,N/A,2253
UPI2025003572,2025-04-22,06:19:37,Google Pay,P2P,Peer Transfer,1366.16,Canara Bank,HDFC Bank,Android,4G,Noida,SUCCESS,N/A,N/A,2228
UPI2025003573,2025-08-31,21:54:53,PhonePe,P2P,Peer Transfer,11487.2,Yes Bank,Bank of Baroda,iOS,4G,Chennai,SUCCESS,N/A,N/A,1772
UPI2025003574,2025-07-22,16:58:54,Amazon Pay,P2P,Peer Transfer,38137.54,IndusInd Bank,IDBI Bank,Android,5G,Pune,FAILED,Duplicate Transaction Blocked,Yes,4949
UPI2025003575,2025-02-14,07:16:10,Paytm,P2P,Peer Transfer,3113.26,HDFC Bank,ICICI Bank,Android,4G,Lucknow,SUCCESS,N/A,N/A,2955
UPI2025003576,2025-06-11,13:04:58,Paytm,P2P,Peer Transfer,2400.41,Axis Bank,Canara Bank,Android,WiFi,Hyderabad,FAILED,NPCI Server Error,Yes,4593
UPI2025003577,2025-06-09,12:20:19,Amazon Pay,P2P,Peer Transfer,1653.54,Bank of Baroda,Yes Bank,Android,5G,Ludhiana,FAILED,Insufficient Balance,Yes,5373
UPI2025003578,2025-11-05,07:31:25,Amazon Pay,P2P,Peer Transfer,133.6,HDFC Bank,Canara Bank,Android,5G,Delhi,FAILED,Daily Transaction Limit Exceeded,Yes,4728
UPI2025003579,2025-07-26,09:05:42,WhatsApp Pay,P2P,Peer Transfer,138.28,Yes Bank,Yes Bank,Android,WiFi,Kolkata,SUCCESS,N/A,N/A,2629
UPI2025003580,2025-05-28,12:53:27,Google Pay,P2M,Utility Bill,3281.17,SBI,HDFC Bank,Android,5G,Kolkata,SUCCESS,N/A,N/A,1683
UPI2025003581,2025-02-20,18:46:03,Paytm,P2M,Recharge/Bill Payment,440.06,Canara Bank,Union Bank of India,iOS,4G,Patiala,SUCCESS,N/A,N/A,2352
UPI2025003582,2025-03-21,10:44:11,Google Pay,P2M,Food Delivery,275.32,Yes Bank,IDBI Bank,iOS,4G,Noida,SUCCESS,N/A,N/A,1476
UPI2025003583,2025-04-24,17:27:09,Google Pay,P2P,Peer Transfer,47369.13,Union Bank of India,ICICI Bank,iOS,4G,Patiala,SUCCESS,N/A,N/A,1949
UPI2025003584,2025-12-09,11:47:04,Paytm,P2P,Peer Transfer,4413.28,Kotak Mahindra Bank,Union Bank of India,Android,5G,Lucknow,FAILED,Invalid VPA / Beneficiary Not Found,No,6492
UPI2025003585,2025-04-03,11:44:27,PhonePe,P2M,Entertainment,491.31,ICICI Bank,HDFC Bank,Android,4G,Jalandhar,SUCCESS,N/A,N/A,1665
UPI2025003586,2025-04-01,07:27:48,BHIM,P2P,Peer Transfer,12227.63,IndusInd Bank,Bank of Baroda,Android,4G,Ahmedabad,FAILED,Daily Transaction Limit Exceeded,Yes,2269
